,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
1861,2154567,Cozy Brownstone Suite,9430366,Sharon And Ronn,Brooklyn,Bedford-Stuyvesant,40.68264,-73.92722,Entire home/apt,145,3,184,2020-09-28,2.09,1,190,0,,
1862,2432545,Your own apartment in Bushwick,3053987,Darwin And Nicole,Brooklyn,Bushwick,40.69326,-73.92124,Entire home/apt,81,30,43,2018-07-07,0.43,2,0,0,,
1865,2266468,2BR/2Bath: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72734,-73.94058,Entire home/apt,199,30,4,2021-08-28,0.05,33,326,0,,
1866,2267006,1BR Loft: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72718,-73.94193,Entire home/apt,169,30,2,2021-10-31,0.06,33,340,1,,
1867,2432622,Your new happy place in Greenpoint/Williamsburg,377287,Marianne,Brooklyn,Greenpoint,40.72358,-73.95426,Entire home/apt,325,2,25,2022-04-23,0.25,1,37,7,,
1868,2267177,Large Bedroom 15 Min From Manhattan,11576459,Skip,Brooklyn,Sunset Park,40.65318,-74.00529,Private room,74,2,263,2022-08-22,2.54,1,258,26,,
1869,2267692,1BR Loft: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72542,-73.94072,Entire home/apt,169,30,7,2022-06-03,0.07,33,326,4,,
1873,2159193,The Perfect 1-bedroom in Cobble Hill,11012377,Edward,Brooklyn,Carroll Gardens,40.68317,-73.99083,Entire home/apt,125,30,21,2022-07-31,0.47,1,249,1,,
1876,2446361,BIG room in Prospect Park South,12508991,Melinda,Brooklyn,Flatbush,40.64981,-73.96219,Private room,39,45,0,,,2,18,0,,
1877,2271504,SUPER BOWL Brooklyn Duplex Apt!!,11598359,Jonathan,Brooklyn,Clinton Hill,40.68799,-73.9652,Entire home/apt,6500,30,0,,,1,0,0,,
1884,2273613,Bondtastic: Fabulous in Brooklyn.,11607949,Clarina,Brooklyn,Gowanus,40.67718,-73.99145,Entire home/apt,180,45,31,2022-04-30,0.3,1,37,1,,
1889,2458656,1br loft: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72592,-73.94018,Entire home/apt,169,30,2,2021-04-30,0.04,33,305,0,,
1892,2459916,"$455 Cozy 1bd, BKLYN Sublet March",12577771,Victor,Brooklyn,Bedford-Stuyvesant,40.6895,-73.93329,Private room,18,30,0,,,1,0,0,,
1893,2279335,Gorgeous 1 BR in N Williamsburg,7009234,Jared,Brooklyn,Williamsburg,40.71947,-73.9552,Entire home/apt,250,30,3,2015-10-19,0.03,1,0,0,,
1897,2175827,Room Bedford Heart of Williamsburg,909577,Jaclyn,Brooklyn,Williamsburg,40.71376,-73.96125,Private room,132,2,276,2022-09-05,2.79,3,143,47,,
1901,2178294,Garden apt in Wlmsbrg - Lorimer L,5716241,Aditya,Brooklyn,Williamsburg,40.71356,-73.95118,Entire home/apt,120,30,6,2019-01-02,0.06,1,0,0,,
1905,2183430,Brooklyn Room on Prospect Park,9493977,Che,Brooklyn,Prospect-Lefferts Gardens,40.65682,-73.96127,Private room,57,30,0,,,1,0,0,,
1907,2282085,Duplex PH 2 bedLoft Williamsburg,2044302,Christopher,Brooklyn,Williamsburg,40.7195,-73.95964,Entire home/apt,500,30,0,,,1,0,0,,
1908,2466770,Studio Loft - Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72678,-73.9401,Entire home/apt,149,30,7,2021-08-28,0.07,33,303,0,,
1912,2467879,"Great, cozy room in Williamsburg!",786862,Cristina,Brooklyn,Williamsburg,40.71811,-73.95991,Private room,90,30,2,2015-04-30,0.02,1,0,0,,
1916,2284809,"Great 1 bedroom, close to subway!",11671329,Connor,Brooklyn,Bushwick,40.69988,-73.92585,Private room,49,4,2,2015-12-27,0.02,1,0,0,,
1919,2471108,Prime Brooklyn 1BR-10min to City!,12637520,Laura,Brooklyn,Boerum Hill,40.68814,-73.98864,Entire home/apt,160,30,7,2016-09-12,0.08,1,0,0,,
1920,2291507,"Large, Sunny Room—in Fun, Trendy Area",11057719,Chloe,Brooklyn,Williamsburg,40.71558,-73.94881,Private room,73,30,0,,,1,0,0,,
1926,2291893,Huge sunny apartment right by the subway!,11708293,Rogelio,Brooklyn,Crown Heights,40.66471,-73.95509,Entire home/apt,94,30,50,2022-01-27,0.72,1,0,1,,
1930,2194038,Two Bedroom Flat,11189753,Sj,Brooklyn,Fort Greene,40.68541,-73.97134,Entire home/apt,345,14,35,2022-08-06,0.34,4,161,7,,
1931,2484057,Williamsburg Spacious 2 Bedroom Apt,1642096,Priscilla,Brooklyn,Williamsburg,40.70675,-73.95593,Entire home/apt,131,21,13,2022-08-11,0.13,1,157,6,,
1936,2485774,PRIME 1br in Williamsburg,12146974,Israel,Brooklyn,Williamsburg,40.71298,-73.94356,Entire home/apt,168,4,247,2022-08-17,2.39,1,269,46,,
1939,2201581,Sunny Brooklyn Home,11231506,Reid,Brooklyn,Bedford-Stuyvesant,40.69591,-73.94246,Entire home/apt,85,30,10,2019-07-21,0.12,1,0,0,,
1940,2489615,Big Sunny Bushwick Apartment,2498724,Josh,Brooklyn,Bushwick,40.70613,-73.92516,Entire home/apt,150,30,33,2019-07-24,0.32,1,0,0,,
1942,2489920,Charming Studio!--Brooklyn College,9543143,Angel,Brooklyn,Flatlands,40.62492,-73.94233,Entire home/apt,90,30,21,2015-12-29,0.21,1,0,0,,
1945,2202858,Gorgeous Ft. Greene apt amazing vu,305591,James,Brooklyn,Fort Greene,40.68966,-73.98099,Entire home/apt,200,30,4,2018-05-21,0.04,1,0,0,,
1949,2204672,1 bdrm in fully furnished 2bdrm apt,11249304,Emily,Brooklyn,Crown Heights,40.67223,-73.95019,Private room,150,30,0,,,1,0,0,,
1951,2301258,Entire 4 Story Brownstone with Private Garden,11753837,Alexandra,Brooklyn,Park Slope,40.67097,-73.97446,Entire home/apt,250,2,22,2022-08-14,0.21,1,0,8,,
1955,2496301,1Br Bushwick Suite w Kitchen & Bath ~ Steps to L/M,4142684,Suzette,Brooklyn,Bushwick,40.69573,-73.90954,Entire home/apt,104,3,284,2022-09-06,2.77,1,3,24,,
1957,2303152,Sunny 1 br apartment in Park Slope,543959,Magda & Ian,Brooklyn,South Slope,40.66562,-73.98385,Entire home/apt,175,30,5,2021-12-19,0.06,1,305,2,,
1960,2211028,Vibrant Brooklyn location!,11279303,Patrick,Brooklyn,Greenpoint,40.72647,-73.95672,Entire home/apt,225,30,0,,,1,0,0,,
1961,2501809,Parkside Apartment on Prospect Park,12806055,Daniel,Brooklyn,Prospect-Lefferts Gardens,40.6561,-73.9611,Private room,35,3,14,2021-12-05,0.16,2,0,5,,
1967,2214689,Large Wiliamsburg Private Bedroom,5278391,Ashley,Brooklyn,Williamsburg,40.71547,-73.94085,Private room,70,2,13,2021-08-28,0.16,5,0,0,,
1970,2216470,Comfortable Room,11306420,Darius,Brooklyn,Bushwick,40.70039,-73.92867,Private room,145,30,0,,,1,0,0,,
1971,2310594,Studio Apt. in East Williamsburg,4148248,Guillermo,Brooklyn,Williamsburg,40.70943,-73.94011,Entire home/apt,110,30,244,2022-07-31,2.34,2,192,3,,
1973,2311031,Welcome to the (Greenpoint) Jungle!,3113116,Sharon,Brooklyn,Greenpoint,40.72711,-73.94777,Entire home/apt,70,30,35,2018-01-07,0.34,1,37,0,,
1980,2540173,Elegant Triplex Townhouse,7821383,Gary,Brooklyn,Prospect Heights,40.67487,-73.96791,Entire home/apt,550,30,24,2017-02-19,0.23,1,0,0,,
1982,2314398,Duplex Brownstone sleeps 4,11246260,Claudia,Brooklyn,Cobble Hill,40.68648,-73.99454,Entire home/apt,195,7,53,2022-08-12,0.51,1,4,11,,
1983,2314553,Studio w/CV: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72735,-73.94015,Entire home/apt,149,30,7,2022-08-11,0.09,33,292,1,,
1987,2333141,Bohemian Brooklyn Bungalow,11917311,Rebeca,Brooklyn,Crown Heights,40.67026,-73.92587,Entire home/apt,80,30,17,2018-03-07,0.21,1,0,0,,
1991,2551299,"Cobble Hill Gem | 1 BR w/office, DR & EIK 1000+SF!",3173210,Jan,Brooklyn,Cobble Hill,40.68514,-73.99464,Entire home/apt,165,30,4,2020-01-04,0.04,1,0,0,,
1992,2551532,Charm & Beauty close to Manhattan Clean/Sanitized,13063145,Vinneth,Brooklyn,Bedford-Stuyvesant,40.68616,-73.95592,Entire home/apt,179,3,260,2022-08-23,2.54,2,285,39,,
1999,2730497,Entire Private Garden Floor of Brownstone,13974214,Jonathan,Brooklyn,Bedford-Stuyvesant,40.68278,-73.93846,Entire home/apt,140,5,117,2022-08-19,1.15,1,245,9,,
2000,2520075,Spacious + Sunny in Carroll Gardens,238113,Gil,Brooklyn,Carroll Gardens,40.68256,-74.00035,Entire home/apt,185,2,10,2019-10-27,0.11,1,0,0,,
2003,2563764,Huge room in South Prospect Park,13125674,Yago,Brooklyn,Flatbush,40.64576,-73.95871,Private room,30,30,1,2018-06-20,0.02,1,0,0,,
2004,2563997,Garden Duplex in Clinton Hill,13067214,Dominick,Brooklyn,Clinton Hill,40.68502,-73.96384,Entire home/apt,800,6,28,2022-01-01,0.3,1,183,1,,
2005,2521670,Spacious Studio in Prospect Heights,6723969,Mari,Brooklyn,Crown Heights,40.67571,-73.95161,Entire home/apt,60,30,2,2014-04-21,0.02,1,0,0,,
2006,2565087,Williamsburg: great room with a sunny terrace!,13132515,Carlos,Brooklyn,Williamsburg,40.70789,-73.94793,Private room,55,30,12,2019-01-31,0.12,1,0,0,,
2011,2526152,Zen Master Bedroom in Sunny BK Loft,11825464,Johanna,Brooklyn,Crown Heights,40.67611,-73.96126,Private room,75,30,2,2020-01-05,0.02,3,0,0,,
2012,2738377,Carroll Gardens Brownstone,14011859,Ann,Brooklyn,Carroll Gardens,40.68356,-73.99213,Entire home/apt,350,30,6,2016-08-28,0.07,1,0,0,,
2013,2569808,"Williamsburg, Brooklyn, Your Own Apartment",10302140,Zandy,Brooklyn,Williamsburg,40.71051,-73.95897,Entire home/apt,106,30,54,2022-07-30,0.53,1,68,5,,
2015,2529085,Sunny luxury in Bklyn's best hood,1210541,Jodie,Brooklyn,Carroll Gardens,40.68374,-73.99134,Entire home/apt,215,30,3,2018-06-24,0.03,1,0,0,,
2021,2571224,Williamsburg Bedroom & Study,13165300,Sean,Brooklyn,Williamsburg,40.72069,-73.95772,Entire home/apt,89,30,2,2018-05-08,0.04,1,0,0,,
2025,2739707,Vintage Bed/Bath in Bed-Stuy,12449641,Heather,Brooklyn,Bedford-Stuyvesant,40.68225,-73.93207,Private room,75,30,3,2016-05-18,0.04,1,0,0,,
2026,2532443,Luxury 2-bed Condo / Outdoor Stone Terrace,4636483,Christina,Brooklyn,Sunset Park,40.637,-74.01144,Private room,57,30,10,2021-02-01,0.12,1,191,0,,
2027,2739793,Modern Sunny 2-Bedroom in Bushwick,14019268,Seth,Brooklyn,Bushwick,40.69677,-73.93091,Entire home/apt,215,3,304,2022-08-29,3.02,2,298,55,,
2034,2582812,Brooklyn loft apt in industrial building,13225047,Lila,Brooklyn,Williamsburg,40.7177,-73.95798,Private room,70,30,44,2018-03-28,0.59,3,0,0,,
2035,2906314,Sunny 1BR with Terrace/City Views,195783,Bradley,Brooklyn,Williamsburg,40.71259,-73.94007,Entire home/apt,169,4,33,2015-10-21,0.33,1,0,0,,
2037,2752977,Carroll Gardens townhouse,14081811,Linda,Brooklyn,Carroll Gardens,40.67997,-74.00156,Entire home/apt,325,30,12,2018-08-10,0.12,1,0,0,,
2038,2908211,"Lovely Park Slope Apt, Brooklyn",14019963,Kieran,Brooklyn,Park Slope,40.67989,-73.9775,Private room,105,30,113,2020-01-01,1.11,1,0,0,,
2040,2584258,Lovely home-y room & basement in Bushwick,4612212,Guillaume,Brooklyn,Bushwick,40.69416,-73.92071,Private room,54,10,4,2020-01-02,0.04,2,0,0,,
2041,2908417,Huge Room in Brooklyn Loft,10593364,Jeffrey,Brooklyn,Bedford-Stuyvesant,40.69952,-73.9412,Private room,49,30,11,2020-03-02,0.11,1,0,0,,
2042,2586556,An amazingly comfortable room!,13244076,Kenneth,Brooklyn,Bushwick,40.684025,-73.909882,Private room,50,30,6,2022-09-02,0.71,2,314,6,,
2043,2586923,Beautiful Prospect Park South room,12508991,Melinda,Brooklyn,Flatbush,40.6477,-73.96118,Private room,39,45,32,2020-10-01,0.32,2,35,0,,
2044,2590590,Washer&Dryer - 6 Subway stops to NYC / 15 min ride,727585,Frances,Brooklyn,Bedford-Stuyvesant,40.68713,-73.95666,Entire home/apt,103,3,346,2022-08-22,3.41,3,206,52,,
2045,2592533,"Private room in the heart of Williamsburg- L, G",13270449,Idan,Brooklyn,Williamsburg,40.71001,-73.95032,Private room,50,30,2,2019-05-18,0.05,1,0,0,,
2046,2760968,Sunny Room in the Heart of it All!,14120733,Lisa,Brooklyn,Williamsburg,40.71495,-73.96079,Private room,80,2,392,2020-03-09,3.86,1,0,0,,
2048,2763675,Private Room & Bath 20 mins to Manhattan,458965,Mercedes,Brooklyn,Bedford-Stuyvesant,40.68162,-73.93827,Private room,531,30,33,2019-12-09,0.33,1,0,0,,
2050,2769718,Bright and spacious 2 bed apartment,14163479,Yulia,Brooklyn,Park Slope,40.67726,-73.98101,Entire home/apt,195,30,3,2016-10-27,0.03,1,0,0,,
2051,2592640,Great room with awesome amenities!,13272957,Johnny,Brooklyn,Bedford-Stuyvesant,40.69135,-73.94694,Private room,30,30,1,2014-03-28,0.01,1,0,0,,
2052,2598087,Sunny Private Room w/Exposed Brick,13304615,Andrew,Brooklyn,Greenpoint,40.72678,-73.95691,Private room,89,30,2,2018-01-01,0.02,1,0,0,,
2057,2913960,Private Apt in Trendy Cobble Hill,14883031,Sam,Brooklyn,Carroll Gardens,40.68452,-73.99093,Entire home/apt,136,30,96,2022-08-13,0.95,1,1,3,,
2061,2918764,Beautiful Spacious Brooklyn Room,6683775,Sophia,Brooklyn,Bushwick,40.70083,-73.92297,Private room,80,30,9,2015-10-16,0.09,1,0,0,,
2062,2773754,Lovely 1-bedroom on Prospect Park,3883648,Jenn,Brooklyn,Windsor Terrace,40.66026,-73.98014,Entire home/apt,120,30,7,2019-10-01,0.09,1,281,0,,
2072,2620837,Spacious room in huge loft,4691967,Mark,Brooklyn,Bushwick,40.69894,-73.93823,Private room,77,30,17,2022-08-31,0.22,3,0,5,,
2073,2620856,Sunny room with bed loft in Artist's loft,4691967,Mark,Brooklyn,Bushwick,40.70083,-73.93822,Private room,75,30,4,2022-07-31,0.28,3,0,3,,
2074,2776119,Studio Apt Avail - Convenient to City & Hot Spots,14197781,Bruce,Brooklyn,Bedford-Stuyvesant,40.69707,-73.93914,Entire home/apt,68,30,3,2016-12-13,0.04,1,0,0,,
2075,2919885,"Spacious, Sunny 2BR near subway",7229763,Robert And Zafir,Brooklyn,East Flatbush,40.6519,-73.94845,Entire home/apt,150,30,5,2016-03-24,0.05,1,0,0,,
2076,2781747,Perfect work-from-home for music-loving creatives,309329,Eilon,Brooklyn,Carroll Gardens,40.68145,-74.0014,Entire home/apt,339,5,81,2022-08-27,1.05,1,14,9,,
2077,2922197,Furnished privte room,1447684,Rosa,Brooklyn,Greenpoint,40.72974,-73.9529,Private room,71,3,127,2022-08-20,1.39,3,260,32,,
2079,2782449,1BD on Smith St. in Carroll Gardens,621971,Ethan,Brooklyn,Carroll Gardens,40.68238,-73.99481,Entire home/apt,150,30,0,,,1,0,0,,
2081,2627940,Garden Appartment in Clinton Hill,2818232,Jasmine Étoile,Brooklyn,Fort Greene,40.68662,-73.96916,Entire home/apt,195,30,12,2017-04-16,0.12,1,0,0,,
2087,2931544,Bright 1BR in heart of Greenpoint,3136117,Meg,Brooklyn,Greenpoint,40.73515,-73.95442,Entire home/apt,189,30,9,2017-04-20,0.09,1,0,0,,
2088,2788298,Fort Greene Perfect Location,14262697,Eric,Brooklyn,Fort Greene,40.68931,-73.98073,Entire home/apt,150,30,1,2015-05-19,0.01,2,0,0,,
2091,2932263,Cheery Brooklyn Heights Studio!!,9503874,Gillian,Brooklyn,Brooklyn Heights,40.69722,-73.99209,Entire home/apt,114,5,123,2022-08-27,1.32,1,219,22,,
2095,2791758,Brooklyn Guestroom with Balcony,2637408,Chris,Brooklyn,Williamsburg,40.71198,-73.95011,Private room,145,3,218,2022-08-29,2.75,2,116,41,,
2099,2641540,Private 1 bedroom apartment,13524185,Sheldon,Brooklyn,Bedford-Stuyvesant,40.68259,-73.92357,Entire home/apt,79,30,73,2016-12-31,0.72,1,0,0,,
2107,2794584,One Bedroom Apartment with Natural Swimming-Pool.,251842,Virginie,Brooklyn,Bedford-Stuyvesant,40.67991,-73.93879,Entire home/apt,230,30,1,2022-05-31,0.3,3,98,1,,
2112,2653544,Common Area + Room in Spacious Loft-Like Apt.,157795,Madeline,Brooklyn,Crown Heights,40.67698,-73.94684,Shared room,45,4,11,2015-11-16,0.11,2,0,0,,
2119,2794734,Spacious brownstone parlour,2343136,Tyson,Brooklyn,Cobble Hill,40.68641,-73.99367,Entire home/apt,175,30,2,2015-04-26,0.02,1,0,0,,
2120,2794762,"Renovated Designed Studio, Swimming-Pool Access .",251842,Virginie,Brooklyn,Bedford-Stuyvesant,40.68234,-73.9385,Entire home/apt,120,30,9,2021-09-01,0.14,3,6,0,,
2123,2659448,Bedstuy Apartment for Rent,13611255,Lamee,Brooklyn,Bedford-Stuyvesant,40.68774,-73.93654,Entire home/apt,93,30,61,2019-06-01,0.67,3,160,0,,
2124,2965008,Family Friendly Brooklyn House,37879,Jeffrey,Brooklyn,Gowanus,40.66935,-73.9938,Entire home/apt,495,3,24,2022-07-31,0.39,1,360,6,,
2126,2659732,Cozy Greenpoint Room with backyard,3842134,Dawn,Brooklyn,Greenpoint,40.72702,-73.94853,Private room,54,30,13,2022-03-17,0.17,2,281,2,,
2132,2660576,"Come see Brooklyn, New York",13617520,Howard T.,Brooklyn,Clinton Hill,40.69286,-73.96779,Shared room,40,30,7,2015-02-25,0.07,1,0,0,,
2134,2663243,Private Room + Balcony in Bushwick.,5352610,Mira,Brooklyn,Williamsburg,40.70512,-73.92776,Private room,59,30,6,2019-05-07,0.06,2,0,0,,
2135,2974433,Stylish Williamsburg Loft Apartment,2363988,Mads,Brooklyn,Williamsburg,40.70842,-73.94385,Private room,100,30,2,2018-01-03,0.03,1,0,0,,
2138,2974479,Williamsburg Condo w/ Backyard,201223,James,Brooklyn,Williamsburg,40.71595,-73.95225,Entire home/apt,220,30,7,2022-06-04,0.07,1,50,3,,
2139,2974877,Sunny and Stylish on the Park,15082988,Karen,Brooklyn,Greenpoint,40.72151,-73.94878,Entire home/apt,270,30,13,2017-04-23,0.13,1,0,0,,
2140,2974957,Open/Sunny 2 BR in Prospect Heights,588899,Lily,Brooklyn,Prospect Heights,40.67942,-73.97053,Entire home/apt,200,30,2,2015-06-18,0.02,1,0,0,,
2148,2984662,Brooklyn Heights - 1 Bedroom,15179425,Chris,Brooklyn,Brooklyn Heights,40.69443,-73.99068,Entire home/apt,150,2,10,2018-09-14,0.1,1,0,0,,
2152,2995000,Bright Brooklyn garden apartment!,1971142,David,Brooklyn,Bedford-Stuyvesant,40.68413,-73.94266,Entire home/apt,164,3,259,2022-08-27,2.55,1,294,23,,
2155,2824329,Studio Loft - Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72727,-73.94006,Entire home/apt,145,30,4,2019-08-25,0.04,33,332,0,,
2158,2670522,Zen Bedroom in Williamsburg Loft,13670148,Michelle,Brooklyn,Williamsburg,40.7104,-73.94984,Private room,51,30,45,2020-02-24,0.44,2,0,0,,
2159,2674784,Chic & Clean 1 Bedroom - Prospect Park - Pets Ok,13524368,Richard,Brooklyn,Windsor Terrace,40.65774,-73.97557,Entire home/apt,128,1,232,2022-09-05,2.27,3,0,20,,
2164,2995701,Sun filled 2BR in BedStuy Townhouse,15271110,Josandra,Brooklyn,Bedford-Stuyvesant,40.68562,-73.92219,Entire home/apt,175,2,431,2022-08-23,4.32,1,122,64,,
2166,2685701,Spectacular Williamsburg 2 BR Loft,1602568,Thomas,Brooklyn,Williamsburg,40.70949,-73.96441,Entire home/apt,330,30,1,2014-08-07,0.01,1,0,0,,
2170,3003127,BBROOKLYNITE Private Room for Rent,11998560,Ruby,Brooklyn,Crown Heights,40.6726,-73.92841,Private room,125,2,10,2021-11-14,0.1,2,322,2,,
2171,3010577,Old World Garden Apartment,550520,Kendall,Brooklyn,East Flatbush,40.65266,-73.94913,Entire home/apt,125,30,60,2022-08-12,0.6,1,36,1,,
2172,2838331,Williamsburg/Greenpoint sunny apartment with patio,14520064,Yuval & Cece,Brooklyn,Greenpoint,40.7254,-73.95109,Entire home/apt,170,90,194,2019-07-30,1.92,1,81,0,,
2173,2845257,2BR PH w/CV: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72599,-73.93983,Entire home/apt,199,30,7,2019-10-04,0.07,33,340,0,,
2175,2687083,Cozy 1Bdr in Bed Stuy/Clinton Hill,5283121,Sarah,Brooklyn,Bedford-Stuyvesant,40.68626,-73.95123,Entire home/apt,130,30,1,2018-08-14,0.02,1,0,0,,
2176,3010664,"3-Story Brownstone with Backyard, Close to Park",5663597,Amir,Brooklyn,Prospect Heights,40.67579,-73.96497,Entire home/apt,400,4,32,2022-08-21,0.33,1,40,7,,
2179,3012871,Williamsburg unique well design apt on Bedford Ave,1504257,Neomi,Brooklyn,Williamsburg,40.71672,-73.95765,Entire home/apt,350,30,33,2022-01-31,0.33,2,272,2,,
2187,2851945,Stylish Spacious w Lrge Deck 11231,14582705,Sioux,Brooklyn,Carroll Gardens,40.67955,-73.99547,Entire home/apt,150,2,0,,,1,0,0,,
2188,3033378,Private bedroom near Park Slope and Atlantic Ave.,3114813,Barak,Brooklyn,Boerum Hill,40.68309,-73.98114,Private room,299,1,1,2022-07-08,0.48,1,365,1,,
2192,3038797,Duplex Studio: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72719,-73.93988,Entire home/apt,149,30,5,2019-08-05,0.05,33,341,0,,
2195,2708371,1BR Loft: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72783,-73.94175,Entire home/apt,169,30,5,2021-10-01,0.08,33,160,1,,
2196,2854050,Cozy bedroom in the heart of Bushwick,6194657,Sylvia,Brooklyn,Bushwick,40.69595,-73.92219,Private room,55,30,0,,,1,0,0,,
2200,3039332,1910 Town House in leafy Kensington,15476280,Jacques,Brooklyn,Kensington,40.6458,-73.97735,Entire home/apt,499,30,2,2015-08-11,0.02,1,0,0,,
2202,2716009,Stylish Brooklyn Loft w/ Terrace (30 Nights Min.),3964453,Naz,Brooklyn,Red Hook,40.67759,-74.00764,Entire home/apt,250,30,34,2021-01-09,0.7,2,93,0,,
2207,3041280,Crown Heights Duplex Apt.,4401973,Juan Felipe,Brooklyn,Prospect-Lefferts Gardens,40.65827,-73.95136,Private room,95,30,1,2015-06-30,0.01,1,0,0,,
2208,2863696,Live in a doll factory!,5229579,Ryan,Brooklyn,Williamsburg,40.71976,-73.96336,Private room,95,30,0,,,3,0,0,,
2210,3043467,Room in Duplex Apartment,10432817,Deedles,Brooklyn,Brooklyn Heights,40.69279,-73.99699,Private room,70,30,22,2021-08-31,0.34,1,72,0,,
2211,2723019,Cozy & modern 1 br apt in Brooklyn,13934498,Herby,Brooklyn,Prospect-Lefferts Gardens,40.65721,-73.95525,Entire home/apt,125,30,6,2022-08-01,0.08,1,215,2,,
2212,3052426,Cozy & Bright Studio Apartment,15540040,Jabbath,Brooklyn,Flatbush,40.65194,-73.95788,Entire home/apt,119,4,10,2022-07-12,0.1,2,2,6,,
2213,2723338,Peaceful Bedroom in Brooklyn,13933851,Yagil,Brooklyn,Bedford-Stuyvesant,40.69068,-73.92786,Private room,45,30,2,2018-01-01,0.03,2,0,0,,
2215,2864637,Ting Ting's Home in Heart of Brklyn,14641776,Ting,Brooklyn,Fort Greene,40.68854,-73.97943,Entire home/apt,106,30,3,2015-05-01,0.03,1,0,0,,
2217,2865117,Huge and beautiful Park Slope Apt,3543836,Glenn,Brooklyn,Park Slope,40.66934,-73.98358,Entire home/apt,220,31,8,2022-08-31,0.08,1,323,2,,
2220,3090922,"Private Rm in Cozy Wburg Loft, 1 blk fr Bedford L",4936720,Mac,Brooklyn,Williamsburg,40.71678,-73.95588,Private room,68,30,74,2020-02-04,0.94,2,0,0,,
2222,3091872,Beautiful private 2 bedroom in prime Greenpoint,2308616,Rebecca,Brooklyn,Greenpoint,40.72421,-73.94881,Entire home/apt,100,30,1,2017-08-07,0.02,1,0,0,,
2223,3095119,"Great apartment, heart of Brooklyn",15740819,Heather,Brooklyn,Fort Greene,40.6915,-73.97136,Entire home/apt,175,30,38,2017-07-31,0.39,2,0,0,,
2230,2876055,Williamsburg Room - 2 Blocks to L Train,5317082,Kells,Brooklyn,Williamsburg,40.71381,-73.94052,Private room,100,14,68,2020-12-12,0.76,2,0,0,,
2234,3066892,1br Loft: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72695,-73.94212,Entire home/apt,169,30,7,2021-10-05,0.08,33,280,1,,
2235,3067062,Musician's Private Room,5317082,Kells,Brooklyn,Williamsburg,40.71348,-73.94207,Private room,100,90,12,2019-08-11,0.12,2,0,0,,
2238,3067244,Bright Prospect Park Charmer,3241305,Emilia,Brooklyn,Prospect-Lefferts Gardens,40.66095,-73.95916,Entire home/apt,130,30,53,2022-08-17,0.53,1,56,5,,
