,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
22931,44419821,Very clean bedroom close to JFK and LGA,221913542,Zuleyka,Queens,Flushing,40.74383,-73.83491,Private room,80,1,129,2022-08-31,5.04,9,0,72,,
22940,44491230,"Two bedroom , In Rockaways, Jacuzzi tub, get away.",59215768,John,Queens,Rockaway Beach,40.58894,-73.81204,Entire home/apt,101,2,55,2022-08-28,2.19,2,351,19,,
22941,44491409,21min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.73992,-73.92778,Private room,34,6,0,,,17,0,0,,
22944,44250191,"Spacious, Bright Apartment in Sweet Sunnyside",71366283,Annie,Queens,Sunnyside,40.73855,-73.92374,Entire home/apt,90,1,5,2021-01-20,0.2,1,0,0,,
22953,44635187,Home away from home,101597958,Mobinul,Queens,Jamaica Hills,40.71132,-73.7935,Private room,85,30,0,,,1,0,0,,
22956,44636829,Two private bedroom where you can smoke in,359218159,Kyle,Queens,Bayswater,40.60139,-73.76036,Private room,45,30,0,,,1,0,0,,
22966,44645897,Lovely 1 bedroom apartment in heart of Astoria!,127375531,Lola,Queens,Astoria,40.76524,-73.92071,Entire home/apt,150,7,1,2022-07-13,0.52,1,1,1,,
22970,44517974,Stylish Two Bedroom Apt 10 minutes to Manhattan,74906838,Priscila,Queens,Sunnyside,40.7439,-73.92184,Entire home/apt,110,30,1,2020-08-06,0.04,3,0,0,,
22972,44520855,Sunnyside -Locals' favorite neighbor for living,19303369,Hiroki,Queens,Sunnyside,40.73775,-73.92567,Private room,29,30,0,,,175,0,0,,
22982,44648831,LARGE 4 BEDROOMS NEXT TO ALL,183178516,Lucky Day Realty Corp.,Queens,Rego Park,40.7263,-73.86134,Private room,438,30,0,,,6,365,0,,
22987,44432970,Apt 2 blocks from LG Airport sleeps 4 with Parking,165292438,Jose,Queens,East Elmhurst,40.76728,-73.875,Entire home/apt,99,2,110,2022-09-03,4.3,1,84,58,,
22993,44669388,Minutes From 2 Airports And 3 Major Highways,52373970,Tina,Queens,South Ozone Park,40.6708,-73.79709,Entire home/apt,225,2,42,2022-08-14,1.67,1,61,25,,
22994,44677711,Great location in Woodside Queens NY,26055080,Danny,Queens,Woodside,40.74372,-73.89966,Private room,49,3,5,2021-01-31,0.2,1,0,0,,
22996,44685047,Mid-Century Modern Studio in the Heart of Astoria,227147313,Jillian,Queens,Astoria,40.76405,-73.91456,Entire home/apt,125,3,3,2021-01-04,0.12,1,0,0,,
22999,44698756,Beautiful  Big Room w/Private Bathroom in Astoria,9683962,Cristina,Queens,Astoria,40.76795,-73.93245,Private room,98,30,10,2022-08-18,0.43,1,92,9,,
23002,44555814,Close to Manhattan! Comfortable area to stay♪,19303369,Hiroki,Queens,Sunnyside,40.73866,-73.92578,Private room,55,14,2,2021-11-30,0.09,175,0,1,,
23004,44557918,"clean/comfortable room:6 min LGA, 12 min from JFK",221913542,Zuleyka,Queens,Flushing,40.7442,-73.83489,Private room,70,1,71,2022-08-01,2.82,9,1,24,,
23009,44434505,★☆Sunnysid☆★ -Locals' favorite neighbor for living,19303369,Hiroki,Queens,Sunnyside,40.73823,-73.92556,Private room,35,30,1,2021-11-21,0.1,175,0,1,,
23010,44699042,"Newly renovated, clean apt on tree lined block!",361973567,Francisco,Queens,Ridgewood,40.70232,-73.89986,Entire home/apt,115,90,11,2022-08-10,0.44,1,237,2,,
23016,44562723,"Room in 4BR/1.5BA, Woodside, 7 min> 7 train 69 St",137358866,Kaz,Queens,Woodside,40.74294,-73.89477,Private room,74,30,6,2022-02-23,0.27,111,309,1,,
23022,45051130,Beautiful roomy bedroom bordering Astoria Park,115688056,Michael,Queens,Astoria,40.77376,-73.9224,Private room,50,13,0,,,1,0,0,,
23026,45057731,There is a Living and Bedroom in the room,19303369,Hiroki,Queens,Jackson Heights,40.75217,-73.87844,Private room,43,30,1,2022-07-18,0.57,175,0,1,,
23027,45064161,Near the station! Private room in woodside,19303369,Hiroki,Queens,Woodside,40.74653,-73.89762,Private room,34,30,1,2021-06-14,0.07,175,10,0,,
23029,44722548,One Bedroom Apartment minutes from JFK and LGA,180277260,Yahira,Queens,Ozone Park,40.68275,-73.83897,Entire home/apt,95,1,89,2022-08-28,3.81,4,343,46,,
23034,45067068,Arverne apartment located near rockaway beach!,140233661,Yaseen,Queens,Arverne,40.58866,-73.79859,Entire home/apt,308,3,32,2022-09-06,1.3,1,147,13,,
23035,44573189,"Great studio in Queens, close to Manhattan",20676068,Roxana Andreea,Queens,Sunnyside,40.74483,-73.91386,Entire home/apt,111,28,4,2022-01-03,0.21,1,0,3,,
23037,44575182,Well-Lit Corner Bedroom in Ridgewood-Bushwick,30770358,Lorenzo,Queens,Ridgewood,40.70418,-73.90673,Private room,43,14,0,,,1,0,0,,
23040,44579912,Antique style apartment/Comfortable area@Queens.,200239515,Shogo,Queens,Woodside,40.74095,-73.89653,Private room,41,30,1,2020-08-31,0.04,158,31,0,,
23041,44580140,"Cozy room&house in Woodside, comfortable are!!",19303369,Hiroki,Queens,Woodside,40.74094,-73.89607,Private room,32,30,2,2021-03-31,0.11,175,0,0,,
23073,45076726,Heart of Astoria,79877283,Derrar,Queens,Ditmars Steinway,40.77285,-73.91265,Private room,50,30,2,2022-07-18,0.21,2,323,2,,
23087,45085252,Large Private Room Queens NY St. John’s University,215759678,Andrew,Queens,Jamaica Estates,40.72003,-73.79824,Private room,46,30,20,2022-09-02,0.85,12,192,13,,
23091,45087905,Sunny bedroom in Forest Hills-Queens,4430927,Martha,Queens,Rego Park,40.72928,-73.85262,Private room,43,60,0,,,1,364,0,,
23094,45089745,Great Access! Close to station/5line u can use!!,204704622,Momoyo,Queens,Woodside,40.74451,-73.89202,Private room,39,30,1,2021-07-31,0.07,157,1,0,,
23095,45091165,Beautiful/clean Bedroom near JFK and LGA airports,221913542,Zuleyka,Queens,Flushing,40.74486,-73.83471,Private room,63,1,77,2022-07-24,3.14,9,0,45,,
23097,44804690,"Cozy place, peaceful,  friendly and affordable.",362419479,Elia,Queens,St. Albans,40.69934,-73.77035,Private room,50,2,74,2022-09-05,3.03,1,60,23,,
23107,45103576,Cozy place close to LaGuardia & food heaven,96241534,Aulakh,Queens,Astoria,40.7654,-73.90822,Private room,60,3,0,,,1,0,0,,
23116,44853757,Flynndeezy Lodging,57023844,Karlene,Queens,Jamaica,40.68575,-73.77874,Private room,58,3,3,2022-04-20,0.17,3,358,2,,
23117,44857436,Beautiful 2 Bedroom Apartment,334611519,Qing,Queens,Elmhurst,40.7375,-73.88446,Entire home/apt,147,1,123,2022-08-30,4.93,14,140,68,,
23119,44867191,Private room,41121817,Shakeel,Queens,Jamaica Hills,40.70853,-73.80117,Private room,45,30,1,2020-09-14,0.04,2,0,0,,
23120,44867899,Private room,41121817,Shakeel,Queens,Jamaica Hills,40.71019,-73.79997,Private room,35,30,0,,,2,0,0,,
23123,45104165,Faith's Tavern,364248132,Faith,Queens,Rosedale,40.65594,-73.72897,Private room,52,30,6,2022-08-01,0.36,2,62,4,,
23134,45219192,"20mins to TimesSQ ☆彡 COZY, Huge Living Room",200239515,Shogo,Queens,Woodside,40.743,-73.90464,Private room,46,30,0,,,158,0,0,,
23142,45111149,Queens Jamaica Luxurious studio,364255290,Damion,Queens,Jamaica,40.69946,-73.77736,Private room,109,1,38,2022-08-21,1.54,1,359,19,,
23145,45116240,ENTIRE  LARGE 4 BEDROOMS W/ BALCONY NEXT TO ALL,183178516,Lucky Day Realty Corp.,Queens,Rego Park,40.7253,-73.86104,Entire home/apt,288,30,5,2020-11-29,0.21,6,365,0,,
23152,45222805,EXC Location & Huge duplex Renovated Apt,200239515,Shogo,Queens,Woodside,40.74475,-73.90347,Private room,39,30,0,,,158,10,0,,
23153,45223171,★2minutes walk from station★,200239515,Shogo,Queens,Woodside,40.74801,-73.89851,Private room,34,30,3,2022-04-30,0.19,158,0,1,,
23154,45223844,Near the station! Easy apartment in woodside,200239515,Shogo,Queens,Woodside,40.74788,-73.89816,Private room,35,30,1,2021-02-11,0.05,158,10,0,,
23155,45224033,"Large room with Sofa, easy access to Manhattan",200239515,Shogo,Queens,Woodside,40.74132,-73.89567,Private room,41,30,1,2022-07-31,0.75,158,0,1,,
23156,45224099,Very Good Location and entire place for you,365337143,Suk,Queens,Fresh Meadows,40.75232,-73.78042,Entire home/apt,179,1,1,2020-09-10,0.04,1,0,0,,
23157,45224180,★☆Queens☆★ -Private Bathroom Apartment,200239515,Shogo,Queens,Jackson Heights,40.75304,-73.87676,Private room,34,30,0,,,158,0,0,,
23158,45235352,Easy access to Manhattan : Nice Condition room,200239515,Shogo,Queens,Jackson Heights,40.75241,-73.87856,Private room,23,30,0,,,158,0,0,,
23161,45235972,Bright room Good apartment in Jackson heights,200239515,Shogo,Queens,Jackson Heights,40.75269,-73.87799,Private room,34,30,0,,,158,1,0,,
23166,45239940,Stay on a charming houseboat in the Rockaways!,365479070,Jessica,Queens,Arverne,40.5937,-73.78891,Entire home/apt,200,2,4,2021-08-29,0.29,1,0,0,,
23167,44998151,2-bedroom apartment in the heart of Astoria,94514185,Aleks,Queens,Astoria,40.76335,-73.91266,Entire home/apt,95,14,0,,,1,0,0,,
23170,45117459,Salty Suite Retreat! Steps from the Beach,55413233,Leslie,Queens,Rockaway Beach,40.58578,-73.81749,Entire home/apt,125,1,72,2021-08-29,2.92,1,0,0,,
23172,45000320,CASA CATERINA -  BLUE ROOM -,11755545,Caterina,Queens,Astoria,40.76678,-73.91317,Private room,94,1,40,2022-08-22,1.99,1,303,30,,
23174,45121118,Cozy Room with Private Bathroom in Ridgewood,27277379,Karina,Queens,Ridgewood,40.70712,-73.90904,Private room,75,2,25,2022-07-28,1.06,1,0,20,,
23175,45127521,Good location♪ 2min from station! 5Lines u can use,19303369,Hiroki,Queens,Woodside,40.74596,-73.89322,Private room,37,30,3,2022-06-02,0.16,175,52,1,,
23191,45268539,UBS Arena/St Albans Airbnb,73564528,Sha,Queens,St. Albans,40.69396,-73.75638,Entire home/apt,100,7,23,2022-09-01,1.09,2,179,14,,
23196,45272578,The Family place Where Everyone Feel At Home,365819135,A,Queens,Astoria,40.76596,-73.90987,Shared room,52,30,1,2020-09-27,0.04,1,0,0,,
23209,45139002,Cozy room in Woodside Shared Bathroom,135031316,Aida,Queens,Woodside,40.74538,-73.91103,Private room,89,1,68,2022-08-14,2.79,1,63,42,,
23215,45349876,"Beach 67th Camper, Tiny house, Rockaway Beach",105935463,Sarah,Queens,Arverne,40.59607,-73.79557,Private room,136,2,47,2022-09-03,2.94,1,64,25,,
23217,45350621,"Happy and sunny bedroom in Ridgewood, Queens!",107075450,Lauren,Queens,Ridgewood,40.69754,-73.90539,Private room,45,30,0,,,1,0,0,,
23222,45362333,Large Attic Suite,1609077,Nadia,Queens,Forest Hills,40.71598,-73.84765,Private room,200,3,3,2022-06-25,0.13,5,365,2,,
23226,45368990,DeeDee’s Den,83076610,Delicia,Queens,St. Albans,40.70603,-73.75126,Entire home/apt,155,2,23,2022-02-27,1.21,1,0,2,,
23232,45282181,Top floor nice view Close to a Park. Elevator.,148897644,Patrick,Queens,Forest Hills,40.73527,-73.85349,Entire home/apt,120,3,1,2022-08-20,1.0,2,180,1,,
23233,45286452,Room in shared house/25min subway  from Manhattan,204704622,Momoyo,Queens,Jackson Heights,40.7509,-73.87708,Private room,39,30,0,,,157,0,0,,
23236,45162346,Faith's Tavern 2,364248132,Faith,Queens,Rosedale,40.65414,-73.72728,Private room,55,28,6,2022-09-05,0.35,2,336,1,,
23241,45370387,"Large room, exposed brick, 23 min to Manhattan",3223938,Eugene,Queens,Ridgewood,40.70107,-73.90538,Private room,34,90,0,,,288,28,0,,
23243,45379767,R SWEET Peaceful Near JFK SHOPPING Transportation,306024152,Son-Ya,Queens,South Ozone Park,40.67194,-73.79513,Private room,63,3,21,2022-07-28,1.2,5,25,20,,
23244,45380558,Easy access to Manhattan : Nice Condition room,200239515,Shogo,Queens,Woodside,40.74131,-73.89744,Private room,43,30,0,,,158,48,0,,
23247,45287391,Easy access to Manhattan : Good Condition room,19303369,Hiroki,Queens,Jackson Heights,40.7512,-73.87821,Private room,36,30,0,,,175,3,0,,
23251,45290301,Apartment available in LIC,60376755,Francielly,Queens,Long Island City,40.75418,-73.93508,Entire home/apt,300,30,0,,,1,0,0,,
23258,45384916,7/E/F/M/R Subway train take you anywhere you want,204704622,Momoyo,Queens,Woodside,40.74128,-73.89793,Private room,37,30,0,,,157,0,0,,
23268,45300663,5Subway take you to Manhattan Good room,19303369,Hiroki,Queens,Woodside,40.74125,-73.89591,Private room,35,30,1,2020-09-07,0.04,175,4,0,,
23280,45408614,"Bright spacious bedroom, private bathroom, kitchen",63949298,Dania,Queens,Elmhurst,40.73226,-73.88729,Entire home/apt,112,2,58,2022-09-05,2.5,1,99,35,,
23289,45410897,2 Bedroom Top Notch Apartment with plenty of room,367228312,Joan,Queens,Rosedale,40.65777,-73.7387,Entire home/apt,254,3,20,2022-09-06,0.89,1,323,10,,
23308,45328502,5Subway Line Easy Access to Manhattan with Sofa,19303369,Hiroki,Queens,Woodside,40.7416,-73.89596,Private room,41,30,0,,,175,0,0,,
23320,45340880,Kai’s home,6467048,Gene,Queens,Woodhaven,40.68652,-73.85819,Private room,49,30,0,,,1,0,0,,
23328,45425730,One BR 2nd FL apartment close to Air Train,117842223,Romeo,Queens,Jamaica,40.69074,-73.80449,Entire home/apt,134,1,16,2022-08-06,0.88,1,365,8,,
23329,45503836,Eve’s home away❤️,147291440,Eve,Queens,Cambria Heights,40.7033,-73.73777,Entire home/apt,80,3,15,2022-09-04,1.35,2,160,15,,
23352,45437965,Good location♪ 2min from station! 5Lines u can use,334163301,Soya,Queens,Woodside,40.74442,-73.89171,Private room,30,30,0,,,2,0,0,,
23361,45519132,♡1 Bed in Cozy and Clean Shared Room for Ladies✔,223087887,JEMGs Hostel,Queens,Corona,40.73875,-73.8642,Shared room,40,1,9,2022-07-27,0.61,6,332,8,,
23373,45652742,Lovely paradise,131993336,David,Queens,Forest Hills,40.71809,-73.85056,Entire home/apt,102,2,89,2022-09-03,3.94,1,204,56,,
23375,45654763,★☆Sunnysid☆★ -Locals' favorite neighbor for living,19303369,Hiroki,Queens,Sunnyside,40.73775,-73.92609,Private room,38,30,2,2021-07-31,0.11,175,10,0,,
23408,45659035,Woodside cozy one bedroom,1676172,Cyril,Queens,Woodside,40.75565,-73.90706,Entire home/apt,65,30,4,2022-08-20,0.19,1,79,1,,
23410,45741022,Clean Room in Bayside Flushing Queens,370807118,Simon,Queens,Flushing,40.77414,-73.8017,Private room,45,1,2,2021-02-09,0.09,1,0,0,,
23411,45742412,Cozy STUDIO in Astoria 15 min away from Manhattan!,334740780,Evi,Queens,Astoria,40.75785,-73.91536,Entire home/apt,75,10,0,,,1,0,0,,
23415,45543400,THE COZY SPACE,265576141,Sharon,Queens,Rockaway Beach,40.58981,-73.81195,Private room,47,5,6,2022-09-01,0.72,2,350,6,,
23426,45668457,"2BR2BA apartment, Room with PRIVATE bathroom",200239515,Shogo,Queens,Elmhurst,40.74072,-73.87585,Private room,39,30,0,,,158,0,0,,
23431,45747288,small bedroom,48978249,QianWen,Queens,Flushing,40.75311,-73.82737,Private room,200,3,0,,,1,365,0,,
23434,45748469,Beautiful Master Bedroom w/ Private Bath Near Sea,15929157,Chris,Queens,Arverne,40.59163,-73.79331,Private room,54,30,2,2021-07-03,0.12,2,32,0,,
23435,45670897,A well sanitized cozy space for your relaxation,369994560,Pascal,Queens,Hollis,40.71093,-73.77618,Entire home/apt,170,1,5,2022-06-26,0.43,1,341,5,,
23439,45748772,Private Room Shared Bathroom Near the Sea,15929157,Chris,Queens,Arverne,40.59301,-73.79325,Private room,41,30,4,2022-01-18,0.26,2,360,1,,
23449,45752087,The crozy Private room on the first floor,137129564,Bing,Queens,Flushing,40.75238,-73.81428,Private room,49,1,40,2022-08-21,1.72,6,133,22,,
23452,45754166,"3 min to the ohel, 2bdr private enterence",47900722,Sagee,Queens,Cambria Heights,40.68631,-73.73544,Entire home/apt,260,1,2,2022-07-31,0.09,5,68,1,,
23455,45758887,Luxury 1 bed apt,125755479,Carla,Queens,Long Island City,40.74719,-73.93601,Entire home/apt,180,5,2,2022-04-20,0.41,1,250,2,,
23457,45557476,Private Room for 2,368629649,Erick,Queens,Astoria,40.76238,-73.92096,Private room,200,1,0,,,1,0,0,,
23467,45673305,PRIME Location:2min Subway 1min LIRR & NEWLY Built,200239515,Shogo,Queens,Woodside,40.74274,-73.90262,Private room,39,30,0,,,158,0,0,,
23481,45673446,HOME SWEETIE HOME,370019723,Paola,Queens,Kew Gardens Hills,40.73074,-73.82219,Private room,130,3,0,,,1,0,0,,
23482,45673594,Small Reasonable stay in NYC 3min Subway Grand Ave,200239515,Shogo,Queens,Elmhurst,40.7393,-73.87557,Private room,28,30,0,,,158,0,0,,
23501,45790357,Room in 3BR/1BA 2 mins from 7 Express train 61 St,137358866,Kaz,Queens,Woodside,40.74566,-73.90033,Private room,84,30,2,2022-01-06,0.19,111,299,2,,
23504,45797302,"Room in 4BR/1BA, 6mins> Roosevelt Ave, Jackson Hts",137358866,Kaz,Queens,Woodside,40.74288,-73.89286,Private room,64,30,7,2022-08-25,0.46,111,294,4,,
23505,45797507,Stephanie Home Away From Home,235208764,Stephanie,Queens,Laurelton,40.66816,-73.74901,Entire home/apt,90,2,37,2022-09-02,5.75,1,319,37,,
23514,45688140,Entire Luxury Studio Apartment,6187202,Ally,Queens,Long Island City,40.74247,-73.95816,Entire home/apt,66,33,1,2021-02-28,0.05,1,0,0,,
23518,45689074,"Beautiful, bright Room in exquisite apartment",2224337,Juan,Queens,Ridgewood,40.70261,-73.90288,Private room,75,10,5,2022-07-31,0.6,1,15,5,,
23542,45809231,Economy Pied-à-terre,86414330,Willi,Queens,Astoria,40.756157,-73.927109,Entire home/apt,100,4,58,2022-09-01,3.95,1,62,48,,
23547,45597289,★☆Queens☆★ -Private  Bathroom,19303369,Hiroki,Queens,Jackson Heights,40.75226,-73.87841,Private room,53,30,4,2022-07-01,0.35,175,0,4,,
23549,45602209,Private bathroom Good apartment in Jackson heights,204704622,Momoyo,Queens,Jackson Heights,40.75111,-73.87831,Private room,39,30,2,2020-12-13,0.09,157,0,0,,
23552,45609365,One Room One-der,20161085,Lloyd,Queens,Jamaica,40.68549,-73.76184,Private room,57,6,30,2022-07-30,1.31,4,163,22,,
23556,45617541,Cozy 1 bedroom apt in Awesome Astoria,16828535,Arben,Queens,Ditmars Steinway,40.7772,-73.90747,Entire home/apt,100,2,0,,,1,0,0,,
23557,45813469,Beach 125th Boho Beach Pad•Rockaway Beach,2050957,Andrew,Queens,Belle Harbor,40.57951,-73.84689,Entire home/apt,157,1,10,2022-05-26,0.65,1,337,8,,
23559,45622013,65st (M/R) 2minutes walk from station,19303369,Hiroki,Queens,Woodside,40.74585,-73.89837,Private room,31,30,1,2022-08-13,1.0,175,0,1,,
23560,45622205,Cozy Nook Minutes away from major JFK/LGA airport,154385604,Michael,Queens,Richmond Hill,40.7037,-73.82797,Entire home/apt,119,5,19,2022-09-02,0.84,4,80,12,,
23564,45696799,Cozy neighborhood Subway M/R<2min> & 7 Line<5min>,204704622,Momoyo,Queens,Woodside,40.74621,-73.89918,Private room,37,30,3,2022-03-31,0.13,157,0,1,,
23566,45696854,Highly Refined Zen Pristine Elegance in New York,335076875,Christina,Queens,Ditmars Steinway,40.78126,-73.91379,Entire home/apt,375,7,1,2021-08-31,0.08,1,317,0,,
23587,45842595,"Cozy room&house in Woodside, comfortable are!!",200239515,Shogo,Queens,Woodside,40.74172,-73.89584,Private room,32,30,0,,,158,0,0,,
23589,45827027,Spacious NYC Home,371528958,Lidice,Queens,Ditmars Steinway,40.77404,-73.89938,Private room,50,2,23,2021-03-15,0.99,1,0,0,,
23591,45843537,3 stops from Manhattan : Good size for 2 people,200239515,Shogo,Queens,Astoria,40.76151,-73.91916,Private room,59,30,2,2022-03-16,0.14,158,0,1,,
23595,45710149,Cozy Newly Renovted 2br house 5mins away from JFK,370442577,Darryl,Queens,Jamaica,40.6735,-73.76873,Entire home/apt,271,1,9,2022-06-26,0.39,1,84,4,,
23597,45834849,Home away from Home,347560493,Natalie,Queens,East Elmhurst,40.76212,-73.87315,Private room,49,1,32,2022-08-14,1.43,3,322,17,,
23608,45984289,Homey 2 bedrooms apt in Prime Location,257766613,Jeffrey,Queens,Elmhurst,40.73166,-73.8863,Entire home/apt,234,1,59,2022-09-01,2.88,2,13,44,,
23610,45851431,Easy access to Manhattan : Good Condition room,200239515,Shogo,Queens,Jackson Heights,40.75268,-73.87822,Private room,36,30,0,,,158,0,0,,
23612,45719045,Clean white room with 3 windows and TV,361530167,Rodrigo,Queens,Astoria,40.75512,-73.91447,Private room,56,7,18,2022-09-06,0.81,1,290,14,,
23613,45720236,Penthouse large private rooftop Manhattan skyline,91571876,Lena,Queens,Long Island City,40.74459,-73.95063,Entire home/apt,560,5,37,2022-08-19,1.65,4,219,31,,
23617,45723636,Queens Modern Apartment with WiFi!,127847762,Winston,Queens,Corona,40.73717,-73.86495,Entire home/apt,193,2,119,2022-09-02,5.11,2,66,68,,
23618,45725319,There is a living room and a bedroom in the room.,200239515,Shogo,Queens,Jackson Heights,40.75273,-73.8764,Private room,39,30,0,,,158,0,0,,
23624,46088605,Sweet suburban getaway,87628339,Marina,Queens,Ridgewood,40.70432,-73.90348,Private room,55,2,14,2022-06-19,0.64,1,24,5,,
23627,45988097,"Chic Penthouse w/Terrace, Laundry,15mins to Midtwn",372788555,Pamela,Queens,Woodside,40.74384,-73.91047,Entire home/apt,211,2,93,2022-08-29,4.41,1,7,47,,
23629,45861421,Rockaway Beach House Surfers' Vacation Getaway NYC,22611054,Glenn,Queens,Rockaway Beach,40.58743,-73.81513,Entire home/apt,226,2,58,2022-08-28,3.43,1,71,30,,
