,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
356,295998,Panoramic View Central Park & NYC,568585,Alan,Manhattan,Upper West Side,40.79131,-73.9694,Entire home/apt,375,30,54,2022-07-31,0.47,1,70,3,,10025
357,261674,Chelsea/West Village - 2bdrm apt,1372786,Lindsey,Manhattan,Chelsea,40.74101,-74.00006,Private room,95,30,20,2017-04-01,0.2,1,0,0,,10011
359,261781,1500+ sq ft 2BR West Village Loft,1359519,Nadya,Manhattan,West Village,40.73221,-74.00448,Entire home/apt,375,30,8,2017-12-30,0.08,1,0,0,,10014
360,201514,Litas New York Apartments - Analita's Suite,985846,Tere,Manhattan,Harlem,40.82553,-73.94511,Entire home/apt,150,30,1,2017-10-05,0.02,1,0,0,,10031
363,203901,Beautiful UES apartment,1000477,Elizabeth,Manhattan,Upper East Side,40.76922,-73.95648,Entire home/apt,190,30,8,2016-09-18,0.06,1,0,0,,10021
367,262478,Chic + Stylish room in heart of LowerEastSide NYC!,535128,Juliana,Manhattan,Lower East Side,40.71881,-73.9879,Private room,120,30,11,2019-10-02,0.18,1,0,0,,10002
368,262583,Landmark 2 Bedroom West Village NYC,605463,West Village,Manhattan,West Village,40.73219,-74.00289,Entire home/apt,332,4,231,2022-08-22,1.77,1,172,30,,10014
371,299062,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,236421,Jessica,Manhattan,Upper East Side,40.77433,-73.95339,Private room,120,30,0,,,2,0,0,,10075
376,263232,Cozy&Clean in a great neighborhood,1381171,Nicole,Manhattan,Harlem,40.82176,-73.94522,Entire home/apt,157,30,1,2019-01-27,0.02,1,36,0,,10030
378,302238,GORGEOUS TWO BEDROOM FLAT IN MANHATTAN,1556814,Tammy,Manhattan,Harlem,40.80752,-73.94778,Entire home/apt,395,30,7,2020-10-12,0.06,10,303,0,,10027
379,263888,Contemporary & Classic Sanctuary on the Hudson,1384559,C,Manhattan,Upper West Side,40.79632,-73.97643,Entire home/apt,245,2,225,2022-09-04,1.73,2,85,40,,10025
382,302280,FABULOUS 1 BEDROOM IN MANHATTAN,1556814,Tammy,Manhattan,Harlem,40.8058,-73.94759,Entire home/apt,200,30,9,2022-08-06,0.07,10,286,1,,10027
383,302309,PLUSH AND SPACIOUS 2-BEDROOM IN NYC,1556814,Tammy,Manhattan,Harlem,40.80528,-73.94742,Entire home/apt,395,30,6,2022-07-02,0.05,10,300,1,,10027
384,302705,Wonderful Room on the UES 2,1439222,Virginia,Manhattan,Upper East Side,40.77298,-73.95813,Private room,60,30,2,2022-03-19,0.06,1,272,1,,10021
386,303264,FABULOUS & LARGE 2 BEDROOM IN NYC!,1556814,Tammy,Manhattan,Harlem,40.8073,-73.94575,Entire home/apt,225,30,7,2018-01-20,0.06,10,294,0,,10027
388,305245,BEAUTIFUL 2-BEDROOM TOWNHOUSE NYC,1556814,Tammy,Manhattan,Harlem,40.80557,-73.94801,Entire home/apt,395,30,9,2018-08-11,0.07,10,292,0,,10027
390,310325,Large Sunny Bedroom with Bay Window,745069,Kimberly,Manhattan,Harlem,40.82359,-73.94601,Private room,75,30,34,2019-09-28,0.28,2,303,0,,10031
392,265145,Studio sublet in Hell's kitchen,1390947,Akiko,Manhattan,Theater District,40.76253,-73.98365,Entire home/apt,200,30,8,2015-01-08,0.06,1,0,0,,10019
393,265506,Luxury NYC 2 Bedroom with Terrace,1392440,Sandra,Manhattan,Upper East Side,40.7628,-73.9651,Entire home/apt,496,30,11,2015-11-01,0.08,1,0,0,,10065
395,311316,Welcome to Harlem New York,1601454,Conrad,Manhattan,Harlem,40.80193,-73.95098,Private room,149,30,0,,,2,358,0,,10026
399,266753,2 Bedroom apt.in Manhattan/New York,519554,Sinem,Manhattan,Lower East Side,40.71941,-73.98968,Entire home/apt,250,3,89,2022-04-30,0.72,3,0,3,,10002
403,212109,2-bedroom share in heart of Greenwich Village!,666271,Susan,Manhattan,West Village,40.73814,-74.00811,Private room,89,30,11,2022-06-05,0.13,1,154,1,,10014
404,314982,Share in NYC's trendy East Village,1617817,Chris,Manhattan,East Village,40.73216,-73.98678,Private room,99,5,157,2022-08-24,1.22,1,261,6,,10003
407,318021,Room in Huge 1200sf W Harlem Suite,1632149,Michael,Manhattan,Harlem,40.80272,-73.95316,Private room,110,3,72,2022-09-02,0.6,1,154,12,,10026
409,268868,Hudson Yards area. Renovated apartment,1408733,Sergio,Manhattan,Chelsea,40.75048,-74.00134,Entire home/apt,350,4,89,2022-08-28,0.68,1,10,11,,10001
413,218358,Your Haven in the Upper West Side,1129218,Orlando,Manhattan,Harlem,40.80592,-73.95172,Private room,70,30,27,2022-08-13,0.29,1,249,4,,10027
416,320865,Harlem on the Range,1643782,Katy,Manhattan,Harlem,40.80937,-73.94515,Entire home/apt,135,30,28,2022-08-13,0.22,1,275,1,,10027
419,219922,"Lovely Bdr in Harlem, Manhattan",1139574,Carmel,Manhattan,Harlem,40.81553,-73.95438,Private room,85,30,37,2019-10-23,0.3,1,64,0,,10027
422,321014,Big Bright E Village 2BR (Baby Nursery),1644452,Erin,Manhattan,Gramercy,40.73231,-73.98469,Entire home/apt,275,5,18,2018-01-02,0.15,1,0,0,,10003
424,321136,"Private Manhattan Studio- clean, safe, convenient!",1644999,Candice,Manhattan,Washington Heights,40.83249,-73.94466,Private room,214,4,53,2022-08-17,0.42,1,119,20,,10032
425,222304,BEST DEAL IN CHELSEA 1 bdrm NYC,1153993,Anton,Manhattan,Chelsea,40.7401,-74.00019,Entire home/apt,149,30,35,2021-10-01,0.26,1,56,1,,10011
431,222913,Cozy two bedroom in L.E.S.,1157620,Rachel,Manhattan,Lower East Side,40.71254,-73.98352,Entire home/apt,240,30,230,2022-01-03,1.75,1,249,7,,10002
434,270345,DESIGNER EAST VILLAGE APARTMENT,1415590,Cameron,Manhattan,East Village,40.72499,-73.99198,Entire home/apt,250,6,32,2022-07-29,0.24,1,88,1,,10003
435,271694,"Easy, comfortable studio in Midtown",1387370,James,Manhattan,Midtown,40.75282,-73.97315,Entire home/apt,125,365,19,2015-09-08,0.15,1,0,0,,10035
436,272026,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 months min.,1423613,Arthur,Manhattan,Washington Heights,40.85754,-73.92887,Entire home/apt,88,85,21,2020-03-03,0.24,1,358,0,,10040
437,325429,Upper East 1 BDRM Great Location!,92788,Sara,Manhattan,Upper East Side,40.77534,-73.95106,Entire home/apt,190,4,133,2022-08-17,1.04,1,179,15,,10028
438,272044,Luxury Designer Home Downtown Manhattan,1195295,M,Manhattan,Lower East Side,40.72123,-73.98451,Entire home/apt,328,3,78,2022-09-05,0.6,1,355,11,,10002
439,224004,Artsy Loft-like Harlem Apartment,1165231,Deirdre,Manhattan,Harlem,40.80529,-73.95307,Private room,80,30,68,2020-03-11,0.51,1,71,0,,10026
441,326832,Cozy Upper East Side Studio,668564,Nitzan,Manhattan,Upper East Side,40.77516,-73.9537,Entire home/apt,162,30,37,2019-11-16,0.35,1,0,0,,10028
443,274062,Beautiful Room Near Central Park!,1433395,Stacia,Manhattan,Harlem,40.80297,-73.95307,Private room,108,2,77,2021-12-11,0.77,1,34,3,,10026
445,328040,"Awesome views, Central location",1676487,Robyn,Manhattan,Murray Hill,40.74838,-73.98214,Entire home/apt,349,30,34,2022-08-07,0.31,1,217,2,,10016
446,274743,Charming furnished Studio-Loft,1436404,Catherine,Manhattan,Upper East Side,40.77549,-73.95128,Entire home/apt,95,15,1,2014-08-31,0.01,1,329,0,,10028
451,227495,Great studio apt near Central Park,959931,Kimball,Manhattan,Upper West Side,40.78764,-73.97274,Entire home/apt,140,30,104,2022-05-19,0.78,1,80,1,,10024
456,329310,Creative Director's Chinatown Loft,1681546,Todd,Manhattan,Chinatown,40.71502,-73.9917,Entire home/apt,225,14,22,2022-07-26,0.18,1,249,4,,10002
459,333323,Cozy bedroom near Times Square,1698391,Pat,Manhattan,Hell's Kitchen,40.76269,-73.99361,Private room,90,7,150,2022-08-05,1.59,3,290,3,,10036
461,230877,Monthly Apartment Rental,292204,Blanca,Manhattan,East Harlem,40.79147,-73.94629,Entire home/apt,145,30,123,2022-08-31,0.92,3,331,7,,10029
465,278090,Furnished room for rent - Manhattan,1451723,Bia,Manhattan,East Harlem,40.79241,-73.93805,Private room,65,7,261,2022-08-17,2.03,2,311,21,,10029
467,334781,Queen size sofa bed in Harlem,547177,Chryslaine,Manhattan,Harlem,40.82904,-73.93892,Private room,54,1,42,2022-06-13,0.39,1,336,11,,10039
468,234330,Bright + Near Central Park + Columbia University!,148014,Bria,Manhattan,Harlem,40.80413,-73.95756,Entire home/apt,75,30,80,2022-07-25,0.61,2,160,4,,10026
473,382523,A cozy Red Room with private bathroom,732535,William,Manhattan,Harlem,40.80342,-73.94845,Private room,160,3,11,2019-11-04,0.09,3,249,0,,10026
474,382524,Cozy room with private bathroom & outside garden,732535,William,Manhattan,Harlem,40.80562,-73.94873,Private room,180,3,21,2022-05-20,0.17,3,249,3,,10027
479,235651,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,83257,Olan,Manhattan,Chelsea,40.74168,-74.00339,Private room,110,30,86,2020-01-18,0.65,2,309,0,,10019
481,342995,Unique private room and bathroom in Brownstone,1740216,Laura,Manhattan,Harlem,40.81319,-73.94194,Private room,120,3,90,2022-09-03,0.71,1,50,2,,10030
483,235951,Stylish Studio with exclusive Terrace,1236070,Daniel,Manhattan,Midtown,40.75408,-73.97071,Entire home/apt,160,29,153,2022-07-01,1.15,1,52,4,,10017
484,343276,Large Private Midtown Room!,1732559,J,Manhattan,Hell's Kitchen,40.75622,-73.99455,Private room,109,4,161,2022-08-30,1.29,3,116,24,,10018
485,235960,"LES private apt, 1 bedroom & more",1236817,Blue,Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,200,30,111,2022-06-29,0.84,1,317,6,,10002
486,386507,"Stylish, Cool Apt in Harlem",1934317,Serebe,Manhattan,Harlem,40.80872,-73.94327,Shared room,150,30,5,2016-09-24,0.04,1,362,0,,10027
487,343971,Beautiful Room in a Beautiful New NYC Apartment,10609846,Ben,Manhattan,Harlem,40.83243,-73.94817,Private room,200,1,56,2018-07-16,0.45,1,179,0,,10031
488,386744,Great room priv/bathrm Eastside location 70's ST,1935291,Cristina,Manhattan,Upper East Side,40.77,-73.95842,Private room,120,30,104,2022-08-31,0.82,1,132,2,,10021
489,386799,Midtown NYC - 1 Bedroom Apartment,1935605,Jon,Manhattan,Midtown,40.7616,-73.97715,Entire home/apt,250,3,116,2016-01-03,0.92,1,0,0,,10019
491,344082,Quiet Artsy 1 Bedroom Midtown Apt!,1732559,J,Manhattan,Hell's Kitchen,40.75557,-73.99411,Entire home/apt,199,30,59,2021-09-15,0.46,3,92,1,,10018
495,387666,Historic townhouse in convenient location,1939728,Michael & Aleksandra,Manhattan,Washington Heights,40.83521,-73.93836,Private room,99,30,10,2022-08-12,0.21,1,135,1,,10032
501,239934,Designer's 2 BR in the heart of the East Village,737845,Eric,Manhattan,East Village,40.73193,-73.98511,Entire home/apt,340,12,43,2021-09-18,0.33,1,0,1,,10035
502,351859,Exquisite Spacious Studio in Midtown,417652,Ron,Manhattan,Chelsea,40.74828,-73.9917,Entire home/apt,289,4,114,2022-09-03,0.91,1,293,24,,10001
503,467866,"Our NY home, Greenwich Village apt",2321870,David,Manhattan,West Village,40.73054,-74.00613,Private room,100,2,225,2022-08-21,1.8,1,61,9,,10014
504,396636,Stylish Designer Studio with Piano,1981742,Daniel,Manhattan,Harlem,40.82903,-73.94204,Entire home/apt,135,30,42,2019-12-10,0.34,1,303,0,,10031
506,397034,New York City for All Seasons!,70234,Richelle,Manhattan,Upper West Side,40.78221,-73.98357,Private room,126,30,25,2013-06-22,0.2,1,218,0,,10023
507,397297,STUNNING E Vill Penthouse,1982209,Wendy,Manhattan,East Village,40.72593,-73.98278,Entire home/apt,225,30,93,2015-11-17,0.73,1,0,0,,10009
509,470498,*Unique Master BR in Battery Park!*,2334269,Filip,Manhattan,Battery Park City,40.71051,-74.01724,Private room,65,30,8,2015-12-22,0.08,1,0,0,,10280
510,353317,Lower East Side 1bedroom apt in NYC,314377,Marc,Manhattan,Chinatown,40.71481,-73.99059,Private room,140,30,160,2022-08-13,1.26,1,157,1,,10002
511,471712,Beautiful Sunny Apartment in South Harlem,1274269,Aram,Manhattan,Harlem,40.80631,-73.95579,Private room,86,30,74,2019-11-26,0.6,1,0,0,,10026
513,399946,Light Superhosted Chill LES Apt,1996265,David,Manhattan,Lower East Side,40.72135,-73.98947,Entire home/apt,90,30,80,2020-10-01,0.63,1,0,0,,10002
516,403712,SUPER APARTMENT GREAT AREA EV!!!,528594,Giovanni,Manhattan,East Village,40.72968,-73.98687,Entire home/apt,300,30,6,2012-10-29,0.05,1,0,0,,10003
517,471758,TriBeCa Amazing River View Loft 3BR,2339722,Francesca,Manhattan,Tribeca,40.72254,-74.01074,Entire home/apt,500,30,3,2018-06-19,0.03,1,0,0,,10013
525,474283,Studio apartment by Columbus Circle,950232,Deborah,Manhattan,Hell's Kitchen,40.76425,-73.98475,Entire home/apt,103,30,0,,,1,0,0,,10019
529,476899,NYC studio in St Marks Place & 1 Ave,2363997,Teresa,Manhattan,East Village,40.72682,-73.98372,Entire home/apt,180,7,20,2022-01-03,0.16,2,1,2,,10009
530,476983,"Private Room in Spacious Quiet Apt., Elevator Bldg",277379,Agnes,Manhattan,Harlem,40.8239,-73.94242,Private room,59,1,607,2022-08-29,4.89,2,94,72,,10039
531,408491,Charming West Village One Bedroom,2034361,Marshall,Manhattan,West Village,40.73633,-73.99925,Entire home/apt,145,30,0,,,1,0,0,,10011
532,378460,Cozy 2 BD in Midtown West,1900800,Grisel,Manhattan,Hell's Kitchen,40.75855,-73.99189,Entire home/apt,110,31,17,2020-01-01,0.13,2,285,0,,10036
539,478053,Great LES / Chinatown bedroom,2368753,Kristine,Manhattan,Two Bridges,40.71101,-73.99518,Private room,250,2,66,2022-08-21,0.53,1,73,4,,10002
540,550858,Gorgeous Chelsea loft in the heart of Manhattan,2277487,Henrik,Manhattan,Chelsea,40.74734,-73.9931,Entire home/apt,399,30,15,2017-08-10,0.17,1,0,0,,10001
543,415304,Cute east village apartment.,2050328,Martis,Manhattan,East Village,40.73161,-73.98484,Entire home/apt,175,30,1,2016-05-31,0.01,1,0,0,,10009
547,552639,Beautiful 2-BDRM Brownstone Apartment,2518984,Historic Harlem,Manhattan,Harlem,40.81711,-73.94736,Entire home/apt,200,2,118,2022-09-03,1.14,2,198,55,,10030
549,553872,RUSTIC ROOM with PRIVATE BATHROOM & DUMBBELLS,2647578,Gann,Manhattan,Harlem,40.82193,-73.94175,Private room,110,2,10,2022-08-01,0.08,3,330,6,,10030
553,553903,SUNNY BEDROOM WITH PRIVATE BATHROOM,2647578,Gann,Manhattan,Harlem,40.822964,-73.942474,Private room,115,2,47,2022-08-31,0.38,3,328,17,,10030
557,560078,Gorgeous Unique Garden-Terrace-Apt.,2753256,Vana,Manhattan,East Village,40.72369,-73.97849,Entire home/apt,240,4,121,2022-07-28,1.0,1,32,22,,10009
558,419792,Great Apt IDEAL Location 900 SF,2087636,Maddine,Manhattan,Lower East Side,40.71811,-73.98478,Entire home/apt,200,7,5,2020-01-02,0.09,1,0,0,,10002
559,421539,Renovated Apartment with Balcony Minutes from Mount Sinai & Central Park!!!,1008997,Alex & Fabien,Manhattan,East Harlem,40.79018,-73.94872,Entire home/apt,350,21,59,2022-09-03,0.47,1,43,5,,10029
562,563442,Designer Studio in the HEART of WV!,2770788,Laura,Manhattan,West Village,40.7359,-74.00128,Entire home/apt,197,30,29,2016-12-05,0.24,1,0,0,,10014
565,489018,Lovely Central East Village 2 Person Entire Apt,864370,Mick & Heidi,Manhattan,East Village,40.72484,-73.98242,Entire home/apt,185,31,64,2020-02-22,0.52,1,0,0,,10009
566,424870,"Charming Home, Best West Village St",2076206,Dan,Manhattan,West Village,40.73615,-74.00713,Entire home/apt,200,30,43,2016-10-24,0.44,1,300,0,,10014
567,430427,"Very clean, quiet bedroom available",820046,Elaine,Manhattan,Washington Heights,40.83559,-73.94095,Private room,40,30,13,2017-01-31,0.1,1,0,0,,10032
568,430665,Lux One-bed Central Park View UWS,2141109,Kishore,Manhattan,Upper West Side,40.79288,-73.9642,Entire home/apt,250,30,8,2014-08-22,0.06,1,0,0,,10025
569,431865,Elegant Uptown Historic District Garden Apartment,361855,Kurt,Manhattan,Washington Heights,40.834026,-73.939507,Entire home/apt,332,4,86,2022-08-24,0.89,2,305,11,,10032
570,564649,Sunny Unique Gramercy Glass Loft,2777118,Mario,Manhattan,Kips Bay,40.73864,-73.98187,Entire home/apt,200,60,39,2018-12-03,0.32,1,0,0,,10010
578,491942,Renovated Spacious 1BR Upper West,1995093,Carly,Manhattan,Upper West Side,40.79058,-73.97367,Entire home/apt,199,30,24,2016-10-09,0.2,1,0,0,,10024
579,566712,"GREAT EAST VILLAGE LOCATION, ELEVATOR & ROOFTOP!!!",2786764,Marianna,Manhattan,East Village,40.72583,-73.97819,Private room,59,30,140,2020-02-03,1.16,1,0,0,,10009
581,567075,"MidtownEast,Furnished, Large,Sunny",2789557,Nik,Manhattan,Upper East Side,40.76002,-73.95998,Private room,98,30,26,2022-01-06,0.22,1,260,1,,10065
587,437906,GREAT 1BR/2BA TERRACE & W/D! in EV!,2175110,Ralph,Manhattan,East Village,40.72843,-73.98014,Entire home/apt,350,30,4,2015-10-07,0.04,1,0,0,,10009
591,568743,☆ 2BR East Village ☆ Sleeps 5 | BEST LOCATION ☆,627217,Seith,Manhattan,East Village,40.72648,-73.98712,Entire home/apt,269,2,350,2022-09-05,2.84,3,275,55,,10003
598,570797,Room for Two in Midtown West,1900800,Grisel,Manhattan,Hell's Kitchen,40.76119,-73.99225,Private room,125,30,19,2022-01-31,0.16,2,312,1,,10036
601,442649,Lovely Chelsea 1 Bedroom,793225,Rachel,Manhattan,Chelsea,40.74567,-73.99991,Entire home/apt,125,30,11,2019-07-01,0.09,1,0,0,,10011
602,443646,UWS  Brownstone 1 BR with Large Office +Garden.,2204078,Michelle,Manhattan,Upper West Side,40.78935,-73.97225,Entire home/apt,1000,30,40,2019-10-24,0.32,1,22,0,,10024
603,573612,"Sunny Private Bedroom by Express Train, Colleges!",2270624,N.Y.,Manhattan,Harlem,40.81273,-73.95091,Private room,79,1,170,2022-06-11,1.38,2,0,22,,10027
611,447766,"Great 1 BR Apt in Kips Bay, NY",1109143,Mark,Manhattan,Kips Bay,40.73958,-73.98143,Private room,101,30,1,2014-08-21,0.01,1,129,0,,10010
612,576227,Bright and Spacious Manhattan,2834840,Sheri,Manhattan,Harlem,40.82274,-73.95408,Entire home/apt,99,30,4,2016-10-03,0.03,1,0,0,,10031
613,504322,Cozy 1BD in Greenwich Village w/ large workspace,471928,Mahalia,Manhattan,Greenwich Village,40.73034,-74.00056,Entire home/apt,182,30,19,2021-12-11,0.16,1,16,1,,10012
614,576916,"Beautiful, Quiet, Spacious 1BR - UWS by parks",2837527,Alexandra,Manhattan,Upper West Side,40.7967,-73.97201,Entire home/apt,165,30,4,2017-08-22,0.03,1,0,0,,10025
623,580323,"UES 1Huge BR avail in sweet 2BR apt, I host :)",2311767,Melanie,Manhattan,East Harlem,40.7905,-73.94685,Private room,55,4,67,2020-04-06,0.55,1,0,0,,10029
624,450577,1 bdrm brownstone-west 70's-1 block Central Park,2237267,Marjorie,Manhattan,Upper West Side,40.7769,-73.97671,Entire home/apt,375,5,113,2022-08-23,0.9,1,245,19,,10023
628,583352,Charming Loft in the East Village,2423042,Nitin,Manhattan,East Village,40.72326,-73.97969,Entire home/apt,120,60,5,2013-06-20,0.04,1,0,0,,10009
631,453255,"Exciting Lower East Side, Loft Life",2252261,Stephanie,Manhattan,Lower East Side,40.71776,-73.98486,Entire home/apt,240,7,16,2022-04-23,0.13,1,7,1,,10002
633,584122,"CONTEMPORARY APT. IN HELL'S KITCHEN, NYC",2878358,Gio,Manhattan,Hell's Kitchen,40.77147,-73.99434,Private room,200,30,73,2019-12-14,0.6,1,0,0,,10069
635,454334,Private spacious studio available,2257289,Toni,Manhattan,Harlem,40.81669,-73.94267,Private room,65,30,3,2014-12-31,0.02,1,0,0,,10030
637,587740,Designer open space in TriBeCa Soho 1000sq ft,2899508,Tom & Jennifer,Manhattan,SoHo,40.72215,-74.00416,Entire home/apt,180,30,19,2022-08-06,0.16,1,280,4,,10013
638,454763,For Cat-Lovers ONLY,2259061,Felo,Manhattan,Inwood,40.86667,-73.91813,Entire home/apt,99,30,11,2018-08-16,0.11,1,261,0,,10034
639,504437,The biggest small apt in Manhattan,2356449,Mariana,Manhattan,Lower East Side,40.72103,-73.98835,Entire home/apt,60,30,65,2022-08-13,0.54,2,0,2,,10002
640,590903,Whole apt or room close TO C.PARK & EXPRESS TRAINS,1345769,Wowa,Manhattan,Harlem,40.80682,-73.94814,Private room,105,30,59,2022-07-31,0.51,1,341,5,,10027
641,455734,"Sunny, spacious 1-bedroom in Upper Manhattan",2265389,Laura,Manhattan,Inwood,40.86909,-73.9239,Entire home/apt,163,2,159,2022-08-12,1.3,1,58,15,,10034
642,591135,Awesome Place! Amazing Location!!!,1523018,T,Manhattan,Nolita,40.72428,-73.99579,Private room,185,31,156,2022-06-30,1.37,1,313,1,,10012
643,455801,"NYC APT- COMFY, WELCOMING STAY! Private rooms",2265770,Jeanine,Manhattan,Harlem,40.80705,-73.95202,Private room,100,8,109,2018-09-19,0.87,3,0,0,,10027
644,505231,"Enjoy a 1 Bedroom to share, NYC",2490915,Catherine,Manhattan,Upper East Side,40.77968,-73.95197,Private room,80,30,1,2012-06-22,0.01,1,0,0,,10128
646,505581,Stylish Manhattan North Apartment,2492533,Genevieve,Manhattan,Harlem,40.80009,-73.95107,Entire home/apt,85,30,23,2022-01-20,0.21,1,62,1,,10026
648,591565,Everyone who stays leaves happy!,2919467,Lisa,Manhattan,Tribeca,40.71493,-74.00698,Private room,229,30,62,2014-04-27,0.5,1,0,0,,10007
649,511960,Wonderful east village floor thru,2521848,Gay,Manhattan,East Village,40.73044,-73.98683,Entire home/apt,160,30,15,2016-05-09,0.12,1,0,0,,10003
650,512022,"Sunny, Clean, Minimal, Modern Apt",2363574,Rick,Manhattan,Lower East Side,40.7211,-73.98271,Entire home/apt,225,3,28,2020-01-02,0.23,1,10,0,,10002
651,456110,Beautiful One Bedroom in Chelsea,2267508,Daniel,Manhattan,Chelsea,40.74812,-73.99603,Entire home/apt,139,30,22,2015-10-04,0.18,1,0,0,,10001
653,456190,"West Village Loft, 1st floor",2267864,Gary,Manhattan,West Village,40.73491,-74.0058,Entire home/apt,181,3,382,2022-09-02,3.08,1,26,60,,10014
